[2014-07-25 03:35:44.457] [INFO] dateFileLog - request_id:1406259342266.7522,msg:[[ClientIP:113.104.64.14][path:/recommander;query:{"targetUrl":"http://www.cosmopolitan.com.hk/beauty/hair-style/apivita-hair-loss-treatment","index":"theegg","type":"cosmopolitan"}][id: 4548, title: 及早預防脫髮煩惱 , body:  Hair Style+A -A 請選擇4個tips 塑造長腿香薰油3大用法明星最愛！以色列品牌SABON登陸香港踢走大肚腩La Mer 全力支持世界海洋日夏日香水導覽Nude妝產品 化出自然氣質3個tips揀夏日粉底茶餐廳致肥陷阱環保香薰 取於自然還予自然Health & Beauty Diet 美肌從飲食開始大熱橙色唇妝楊張新悅 可持續的美毋須注射！為肌膚補充透明質酸 由基底抗衰老La Mer 海洋修護奇蹟 及早預防脫髮煩惱 Michelle Tsang edited by Audrey Tsang April 2014每個人都希望擁有一把濃密亮麗的秀髮，但隨著年紀的增長，新陳代謝的減慢，頭髮脫落、稀疏的問題便會逐漸浮現。想留住美麗秀髮，就要及早開始準備！選擇頭髮產品時，我們應仔細閱讀標籤， 確認其成分是否天然。Propolis 蜂膠：具有卓越的治療及抗氧化功效，能控制頭油分泌，預防細菌滋生，對油性頭皮和頭髮的功效特別顯著。Certified Organic Honey有機認證蜂蜜：蘊含高達200多種不同天然養分，包括醣分、微量元素、維他命C、B1和B2以及氨基酸，加倍滋潤髮絲，用後秀髮倍添柔順亮澤。Rosemary迷迭香：具有抗氧化功效，同時促進新陳代謝，激活頭皮及髮絲。Saponaria石鹼草：一種生長在陰暗地區的草本植物，葉片含豐富的天然表面活性劑，能形成天然泡沫，與頭皮肌膚的pH值十分吻合，帶走污垢之餘，不傷天然皮脂膜，溫和潔淨而不會刺激頭皮。盡量避免以下對身體及外在環境有害的物質： • 羥基苯甲酸酯 (Parabens)：對身體有害的防腐劑，亦會加入食物產品中。 • 礦物油(Mineral Oil)：石油副產品，是便宜的原料，具保濕效能。 • 丙烯乙二醇(Propyleneglycol)：石油副產品，兼容性很高，但會刺激頭部肌膚。 • 乙醇胺(Ethanolamines)：是黏膠質，能調節pH值，但會誘發癌症。 • 月桂醇聚醚硫酸酯鈉鹽、十二烷基醚硫酸鈉、月桂醇聚醚硫酸酯鈉(SLES) : 是活性界面劑，廣泛大量使用於頭髮產品中以刺激頭部肌膚。 • 苯二酸酯(Phthalates)：一種香料成分，研究報告顯示此物質對人體有害。 • 苯環及硝基麝香 (Polycyclic and Nitro Musks)：為香料成分。不能分解，累積並殘留於四周環境中。 APIVITA特別推出配方天然的PROPOLINE防脫髮系列，添加天然蜂膠或蜂皇漿，提供抗氧化功效，防止髮囊老化而引起的脫髮，從而提升髮絲的健康及質素。男士防脫髮洗髮水 HK$180/250ml適合纖弱及缺乏生氣的髮質使用，能強化微循環系統，防止持續脫髮的情況發生。男士防脫髮噴霧 HK$385/150ml 特別添加天然蜂膠、百里香及茶樹精油，減低頭油分泌，令髮囊更加清爽，減低脫髮機會。女士防脫髮洗髮水 HK$180/250ml 適合纖弱及缺乏生氣的髮質使用，能強化微循環系統，改善髮質，保護髮囊免受損害，防止持續脫髮的情況發生。女士防脫髮噴霧 HK$385/150ml 提供抗氧化功效，從而防止髮囊老化面引起脫髮。特別添加橙花油、薰衣草精油及鼠尾草精油，減低對頭皮的刺激，減低脫髮機會。蜂皇漿健髮膠囊 HK$275/30粒 口服膠囊，男女均宜，蘊含蜂皇漿、維生素及氨基酸等，可補充頭髮所需，強韌髮絲，令秀髮健康亮澤。SHARE & WIN 立即留言分享你的護髮心得，由Cosmo編輯團隊選出的10則最佳留言，即有機會獲APIVITA男女士防脫髮系列(價值HK$565)，讓你擁有濃密亮麗的秀髮。春夏簡單變髮術 »« Big Hair Share on Weibo Related articles: related article 今季春夏流行髮型色調 春夏嫵媚曲髮 髮絲的專屬護理 對抗飛散 Baby hair Keywords 濃密 | 頭髮 | 秀髮 | APIVITA | 亮麗 | 新陳代謝 | 脫落 | 稀疏 | 洗髮水 Comments pinkful Tue 15/04/2014 09:17am . vickilaw22 Tue 15/04/2014 09:15am thanks! ann925 Tue 15/04/2014 09:18am Gd tips for both men n women owingbee Tue 15/04/2014 09:22am nice vasco Tue 15/04/2014 09:29am gd zitachan325 Tue 15/04/2014 09:29am gd Chan Kar Bo Tue 15/04/2014 09:29am thx Ju Au Tue 15/04/2014 09:30am good rosaliup Tue 15/04/2014 09:36am nice instamomoko Tue 15/04/2014 09:43am wanna try~~~ kitida Tue 15/04/2014 09:45am Helen Ngai Tue 15/04/2014 09:47am gd uichunl Tue 15/04/2014 09:58am thx keinice Tue 15/04/2014 10:00am Choivivian Tue 15/04/2014 10:09am Gd kristypo Tue 15/04/2014 10:11am iwinnn Tue 15/04/2014 10:13am thx kamishum Tue 15/04/2014 10:20am rebeccapoon Tue 15/04/2014 10:40am thanks for sharing janet1231 Tue 15/04/2014 10:45am 1 2 3 4 5 6 7 8 9 … next › last » 請立即登入 或登記成為 COSMO會員！ ][finish queryFlt cost:1843 ms]],time cost:[2191 ms]
[2014-07-25 07:02:39.824] [INFO] dateFileLog - request_id:1406271758147.8772,msg:[[ClientIP:113.104.64.14][path:/recommander;query:{"targetUrl":"http://www.cosmopolitan.com.hk/beauty/hair-style/apivita-hair-loss-treatment","index":"theegg","type":"cosmopolitan"}][id: 4548, title: 及早預防脫髮煩惱 , body:  Hair Style+A -A 請選擇4個tips 塑造長腿香薰油3大用法明星最愛！以色列品牌SABON登陸香港踢走大肚腩La Mer 全力支持世界海洋日夏日香水導覽Nude妝產品 化出自然氣質3個tips揀夏日粉底茶餐廳致肥陷阱環保香薰 取於自然還予自然Health & Beauty Diet 美肌從飲食開始大熱橙色唇妝楊張新悅 可持續的美毋須注射！為肌膚補充透明質酸 由基底抗衰老La Mer 海洋修護奇蹟 及早預防脫髮煩惱 Michelle Tsang edited by Audrey Tsang April 2014每個人都希望擁有一把濃密亮麗的秀髮，但隨著年紀的增長，新陳代謝的減慢，頭髮脫落、稀疏的問題便會逐漸浮現。想留住美麗秀髮，就要及早開始準備！選擇頭髮產品時，我們應仔細閱讀標籤， 確認其成分是否天然。Propolis 蜂膠：具有卓越的治療及抗氧化功效，能控制頭油分泌，預防細菌滋生，對油性頭皮和頭髮的功效特別顯著。Certified Organic Honey有機認證蜂蜜：蘊含高達200多種不同天然養分，包括醣分、微量元素、維他命C、B1和B2以及氨基酸，加倍滋潤髮絲，用後秀髮倍添柔順亮澤。Rosemary迷迭香：具有抗氧化功效，同時促進新陳代謝，激活頭皮及髮絲。Saponaria石鹼草：一種生長在陰暗地區的草本植物，葉片含豐富的天然表面活性劑，能形成天然泡沫，與頭皮肌膚的pH值十分吻合，帶走污垢之餘，不傷天然皮脂膜，溫和潔淨而不會刺激頭皮。盡量避免以下對身體及外在環境有害的物質： • 羥基苯甲酸酯 (Parabens)：對身體有害的防腐劑，亦會加入食物產品中。 • 礦物油(Mineral Oil)：石油副產品，是便宜的原料，具保濕效能。 • 丙烯乙二醇(Propyleneglycol)：石油副產品，兼容性很高，但會刺激頭部肌膚。 • 乙醇胺(Ethanolamines)：是黏膠質，能調節pH值，但會誘發癌症。 • 月桂醇聚醚硫酸酯鈉鹽、十二烷基醚硫酸鈉、月桂醇聚醚硫酸酯鈉(SLES) : 是活性界面劑，廣泛大量使用於頭髮產品中以刺激頭部肌膚。 • 苯二酸酯(Phthalates)：一種香料成分，研究報告顯示此物質對人體有害。 • 苯環及硝基麝香 (Polycyclic and Nitro Musks)：為香料成分。不能分解，累積並殘留於四周環境中。 APIVITA特別推出配方天然的PROPOLINE防脫髮系列，添加天然蜂膠或蜂皇漿，提供抗氧化功效，防止髮囊老化而引起的脫髮，從而提升髮絲的健康及質素。男士防脫髮洗髮水 HK$180/250ml適合纖弱及缺乏生氣的髮質使用，能強化微循環系統，防止持續脫髮的情況發生。男士防脫髮噴霧 HK$385/150ml 特別添加天然蜂膠、百里香及茶樹精油，減低頭油分泌，令髮囊更加清爽，減低脫髮機會。女士防脫髮洗髮水 HK$180/250ml 適合纖弱及缺乏生氣的髮質使用，能強化微循環系統，改善髮質，保護髮囊免受損害，防止持續脫髮的情況發生。女士防脫髮噴霧 HK$385/150ml 提供抗氧化功效，從而防止髮囊老化面引起脫髮。特別添加橙花油、薰衣草精油及鼠尾草精油，減低對頭皮的刺激，減低脫髮機會。蜂皇漿健髮膠囊 HK$275/30粒 口服膠囊，男女均宜，蘊含蜂皇漿、維生素及氨基酸等，可補充頭髮所需，強韌髮絲，令秀髮健康亮澤。SHARE & WIN 立即留言分享你的護髮心得，由Cosmo編輯團隊選出的10則最佳留言，即有機會獲APIVITA男女士防脫髮系列(價值HK$565)，讓你擁有濃密亮麗的秀髮。春夏簡單變髮術 »« Big Hair Share on Weibo Related articles: related article 今季春夏流行髮型色調 春夏嫵媚曲髮 髮絲的專屬護理 對抗飛散 Baby hair Keywords 濃密 | 頭髮 | 秀髮 | APIVITA | 亮麗 | 新陳代謝 | 脫落 | 稀疏 | 洗髮水 Comments pinkful Tue 15/04/2014 09:17am . vickilaw22 Tue 15/04/2014 09:15am thanks! ann925 Tue 15/04/2014 09:18am Gd tips for both men n women owingbee Tue 15/04/2014 09:22am nice vasco Tue 15/04/2014 09:29am gd zitachan325 Tue 15/04/2014 09:29am gd Chan Kar Bo Tue 15/04/2014 09:29am thx Ju Au Tue 15/04/2014 09:30am good rosaliup Tue 15/04/2014 09:36am nice instamomoko Tue 15/04/2014 09:43am wanna try~~~ kitida Tue 15/04/2014 09:45am Helen Ngai Tue 15/04/2014 09:47am gd uichunl Tue 15/04/2014 09:58am thx keinice Tue 15/04/2014 10:00am Choivivian Tue 15/04/2014 10:09am Gd kristypo Tue 15/04/2014 10:11am iwinnn Tue 15/04/2014 10:13am thx kamishum Tue 15/04/2014 10:20am rebeccapoon Tue 15/04/2014 10:40am thanks for sharing janet1231 Tue 15/04/2014 10:45am 1 2 3 4 5 6 7 8 9 … next › last » 請立即登入 或登記成為 COSMO會員！ ][finish queryFlt cost:1408 ms]],time cost:[1677 ms]
[2014-07-25 07:02:56.540] [INFO] dateFileLog - request_id:1406271776539.416,msg:[[ClientIP:113.104.64.14][path:/views/html/keyword.html;query:{}]],time cost:[1 ms]
[2014-07-25 07:02:56.608] [INFO] dateFileLog - request_id:1406271776607.7087,msg:[[ClientIP:113.104.64.14][path:/views/html/keyword.html;query:{}]],time cost:[1 ms]
[2014-07-25 07:02:56.708] [INFO] dateFileLog - request_id:1406271776707.3809,msg:[[ClientIP:113.104.64.14][path:/views/js/jquery.min.js;query:{}]],time cost:[1 ms]
[2014-07-25 07:02:56.778] [INFO] dateFileLog - request_id:1406271776776.4634,msg:[[ClientIP:113.104.64.14][path:/views/css/pure-0.5-min.css;query:{}]],time cost:[2 ms]
[2014-07-25 07:02:56.781] [INFO] dateFileLog - request_id:1406271776776.785,msg:[[ClientIP:113.104.64.14][path:/views/css/hint.min.css;query:{}]],time cost:[5 ms]
[2014-07-25 07:02:56.781] [INFO] dateFileLog - request_id:1406271776777.6384,msg:[[ClientIP:113.104.64.14][path:/views/css/index.css;query:{}]],time cost:[4 ms]
[2014-07-25 07:02:56.782] [INFO] dateFileLog - request_id:1406271776777.8481,msg:[[ClientIP:113.104.64.14][path:/views/js/jquery.autosize.min.js;query:{}]],time cost:[5 ms]
[2014-07-25 07:03:19.117] [INFO] dateFileLog - request_id:1406271798977.204,msg:[[ClientIP:113.104.64.14][path:/views/html/keyword.html;query:{}]],time cost:[138 ms]
[2014-07-25 07:03:19.419] [INFO] dateFileLog - request_id:1406271799285.849,msg:[[ClientIP:113.104.64.14][path:/views/js/jquery.min.js;query:{}]],time cost:[131 ms]
[2014-07-25 07:03:19.421] [INFO] dateFileLog - request_id:1406271799290.8088,msg:[[ClientIP:113.104.64.14][path:/views/js/jquery.autosize.min.js;query:{}]],time cost:[131 ms]
[2014-07-25 07:03:19.424] [INFO] dateFileLog - request_id:1406271799296.663,msg:[[ClientIP:113.104.64.14][path:/views/css/pure-0.5-min.css;query:{}]],time cost:[128 ms]
[2014-07-25 07:03:19.428] [INFO] dateFileLog - request_id:1406271799297.343,msg:[[ClientIP:113.104.64.14][path:/views/css/hint.min.css;query:{}]],time cost:[131 ms]
[2014-07-25 07:03:19.542] [INFO] dateFileLog - request_id:1406271799431.383,msg:[[ClientIP:113.104.64.14][path:/views/css/index.css;query:{}]],time cost:[111 ms]
[2014-07-25 07:07:47.034] [INFO] dateFileLog - request_id:1406272067034.2183,msg:[[ClientIP:113.104.64.14][path:/views/html/keyword.html;query:{}]],time cost:[0 ms]
[2014-07-25 07:07:47.124] [INFO] dateFileLog - request_id:1406272067121.482,msg:[[ClientIP:113.104.64.14][path:/views/js/jquery.min.js;query:{}]],time cost:[3 ms]
[2014-07-25 07:07:47.125] [INFO] dateFileLog - request_id:1406272067123.883,msg:[[ClientIP:113.104.64.14][path:/views/js/jquery.autosize.min.js;query:{}]],time cost:[2 ms]
[2014-07-25 07:07:47.126] [INFO] dateFileLog - request_id:1406272067125.6875,msg:[[ClientIP:113.104.64.14][path:/views/css/pure-0.5-min.css;query:{}]],time cost:[1 ms]
[2014-07-25 07:07:47.128] [INFO] dateFileLog - request_id:1406272067126.3184,msg:[[ClientIP:113.104.64.14][path:/views/css/hint.min.css;query:{}]],time cost:[2 ms]
[2014-07-25 07:07:47.129] [INFO] dateFileLog - request_id:1406272067127.3682,msg:[[ClientIP:113.104.64.14][path:/views/css/index.css;query:{}]],time cost:[2 ms]
[2014-07-25 07:40:35.958] [INFO] dateFileLog - request_id:1406274035957.5166,msg:[[ClientIP:210.3.95.42][path:/views/html/keyword.html;query:{}]],time cost:[1 ms]
[2014-07-25 07:40:36.111] [INFO] dateFileLog - request_id:1406274036101.4424,msg:[[ClientIP:210.3.95.42][path:/views/js/jquery.autosize.min.js;query:{}]],time cost:[10 ms]
[2014-07-25 07:40:36.115] [INFO] dateFileLog - request_id:1406274036102.7668,msg:[[ClientIP:210.3.95.42][path:/views/js/jquery.min.js;query:{}]],time cost:[13 ms]
[2014-07-25 07:40:36.118] [INFO] dateFileLog - request_id:1406274036102.9207,msg:[[ClientIP:210.3.95.42][path:/views/css/hint.min.css;query:{}]],time cost:[16 ms]
[2014-07-25 07:40:36.122] [INFO] dateFileLog - request_id:1406274036103.6255,msg:[[ClientIP:210.3.95.42][path:/views/css/pure-0.5-min.css;query:{}]],time cost:[19 ms]
[2014-07-25 07:40:36.124] [INFO] dateFileLog - request_id:1406274036103.213,msg:[[ClientIP:210.3.95.42][path:/views/css/index.css;query:{}]],time cost:[21 ms]
[2014-07-25 07:40:36.250] [INFO] dateFileLog - request_id:1406274036248.3945,msg:[[ClientIP:210.3.95.42][path:/views/img/bg.gif;query:{}]],time cost:[2 ms]
[2014-07-25 07:40:36.400] [INFO] dateFileLog - request_id:1406274036399.894,msg:[[ClientIP:210.3.95.42][path:/views/img/clear.png;query:{}]],time cost:[1 ms]
[2014-07-25 07:55:34.809] [INFO] dateFileLog - request_id:1406274934802.2083,msg:[[ClientIP:210.3.95.42][path:/views/html/keyword.html;query:{}]],time cost:[7 ms]
[2014-07-25 07:55:34.951] [INFO] dateFileLog - request_id:1406274934949.1248,msg:[[ClientIP:210.3.95.42][path:/views/css/pure-0.5-min.css;query:{}]],time cost:[2 ms]
[2014-07-25 07:55:35.001] [INFO] dateFileLog - request_id:1406274934997.652,msg:[[ClientIP:210.3.95.42][path:/views/css/hint.min.css;query:{}]],time cost:[4 ms]
[2014-07-25 07:55:35.003] [INFO] dateFileLog - request_id:1406274934998.1177,msg:[[ClientIP:210.3.95.42][path:/views/css/index.css;query:{}]],time cost:[5 ms]
[2014-07-25 07:55:35.012] [INFO] dateFileLog - request_id:1406274935005.008,msg:[[ClientIP:210.3.95.42][path:/views/js/jquery.autosize.min.js;query:{}]],time cost:[7 ms]
[2014-07-25 07:55:35.071] [INFO] dateFileLog - request_id:1406274934999.9592,msg:[[ClientIP:210.3.95.42][path:/views/js/jquery.min.js;query:{}]],time cost:[72 ms]
[2014-07-25 07:55:35.334] [INFO] dateFileLog - request_id:1406274935333.6714,msg:[[ClientIP:210.3.95.42][path:/views/img/bg.gif;query:{}]],time cost:[0 ms]
[2014-07-25 07:55:35.587] [INFO] dateFileLog - request_id:1406274935586.4248,msg:[[ClientIP:210.3.95.42][path:/views/img/clear.png;query:{}]],time cost:[1 ms]
[2014-07-25 07:55:35.718] [INFO] dateFileLog - request_id:1406274935716.7205,msg:[[ClientIP:210.3.95.42][path:/favicon.ico;query:{}]],time cost:[2 ms]
